job_id,machine_type,product_type,material_type,quantity,operator_experience_years,setup_complexity,machine_age_years,ambient_temperature_c,shift,day_of_week,production_time_min,energy_kwh
J00324,Lathe,A,Aluminum,176,6,3,6,35.3,Evening,Sat,405.5,38.39
J00325,CNC,A,Plastic,499,0,5,2,30.1,Evening,Sun,930.0,106.82
J00326,Assembly,A,Steel,304,15,2,1,28.2,Morning,Fri,437.4,27.54
J00327,CNC,C,Plastic,318,0,1,1,29.7,Evening,Sun,656.9,79.79
J00328,Press,B,Composite,165,8,1,9,27.1,Night,Sat,233.4,39.57
J00329,Welding,C,Aluminum,422,2,3,2,26.3,Evening,Sat,1060.1,200.85
J00330,CNC,B,Plastic,233,7,4,9,27.2,Morning,Tue,496.3,59.48
J00331,Welding,A,Steel,342,12,4,10,23.7,Morning,Tue,1067.6,209.75
J00332,Press,D,Plastic,131,14,3,2,22.1,Morning,Wed,125.3,20.42
J00333,Welding,D,Aluminum,57,8,4,8,33.7,Evening,Sun,176.4,32.09
J00334,Lathe,D,Steel,201,11,5,7,29.2,Morning,Wed,437.7,43.75
J00335,Assembly,B,Steel,396,4,2,4,28.5,Morning,Sun,752.7,48.02
J00336,Assembly,E,Plastic,322,7,5,2,32.2,Morning,Wed,423.0,23.1
J00337,Welding,C,Plastic,11,1,4,3,30.0,Evening,Tue,60.8,11.95
J00338,CNC,C,Aluminum,138,13,5,5,31.4,Evening,Fri,318.9,43.23
J00339,Welding,B,Plastic,397,15,4,10,24.2,Evening,Sun,925.3,155.48
J00340,Assembly,E,Composite,325,7,2,6,27.7,Morning,Fri,496.9,31.18
J00341,Assembly,E,Aluminum,490,5,5,6,32.6,Morning,Wed,759.7,46.59
J00342,Assembly,C,Plastic,278,0,3,4,29.3,Evening,Fri,381.5,20.99
J00343,Welding,E,Plastic,471,7,2,1,29.5,Morning,Sun,1027.0,189.72
J00344,Assembly,E,Aluminum,70,12,3,2,32.1,Morning,Thu,110.2,7.52
J00345,Welding,C,Plastic,491,6,4,5,26.0,Night,Sat,1323.2,222.94
J00346,CNC,B,Composite,212,15,3,2,16.3,Night,Sat,524.8,70.53
J00347,Press,E,Composite,68,14,1,9,28.4,Evening,Mon,86.4,15.86
J00348,CNC,D,Aluminum,218,12,2,4,30.4,Evening,Sun,475.4,58.94
J00349,Welding,C,Composite,22,12,2,5,29.8,Evening,Sat,81.2,18.09
J00350,Welding,C,Aluminum,305,9,1,4,26.8,Evening,Fri,762.3,148.82
J00351,Assembly,C,Plastic,190,6,1,3,25.6,Evening,Wed,224.5,13.01
J00352,CNC,E,Aluminum,240,4,4,1,34.4,Morning,Thu,609.6,80.28
J00353,Assembly,C,Aluminum,80,11,2,2,25.3,Morning,Tue,119.1,7.99
J00354,Assembly,A,Composite,65,6,3,8,17.9,Morning,Thu,128.9,8.94
J00355,Welding,E,Steel,291,5,4,2,31.5,Morning,Fri,936.7,179.11
J00356,Welding,E,Composite,417,2,4,7,27.4,Evening,Sat,1407.5,269.43
J00357,Lathe,A,Plastic,274,5,5,9,35.3,Morning,Tue,528.3,42.19
J00358,Assembly,A,Composite,227,10,5,2,29.5,Night,Thu,433.7,27.2
J00359,Welding,D,Aluminum,258,2,2,7,25.1,Night,Sun,904.6,178.3
J00360,Assembly,A,Steel,86,8,4,10,28.1,Morning,Wed,184.2,13.02
J00361,Welding,A,Steel,200,5,4,5,24.4,Evening,Sat,678.6,143.59
J00362,Assembly,A,Aluminum,403,2,3,1,26.3,Morning,Wed,625.1,40.33
J00363,Assembly,D,Steel,263,4,2,4,24.6,Morning,Sun,456.7,30.93
J00364,Assembly,A,Aluminum,408,12,1,8,32.9,Morning,Mon,613.0,37.1
J00365,Assembly,C,Aluminum,432,4,1,9,31.5,Evening,Fri,776.1,47.04
J00366,Assembly,B,Steel,278,10,5,5,34.4,Evening,Tue,530.9,34.55
J00367,Press,D,Plastic,373,14,5,7,22.3,Night,Tue,393.9,54.23
J00368,Welding,A,Steel,401,7,3,1,30.8,Morning,Mon,1155.6,243.29
J00369,Press,C,Plastic,490,15,2,5,31.0,Morning,Mon,416.3,57.56
J00370,Assembly,E,Composite,442,2,3,8,27.3,Morning,Mon,820.0,52.2
J00371,Welding,C,Steel,37,1,5,3,19.2,Evening,Sat,168.5,36.17
J00372,Assembly,D,Aluminum,237,6,4,3,30.6,Evening,Mon,358.4,20.8
J00373,Press,D,Steel,456,11,2,4,26.1,Morning,Mon,570.6,100.29
J00374,Assembly,A,Plastic,417,13,2,9,24.1,Evening,Tue,516.0,29.17
J00375,Lathe,C,Plastic,451,10,1,3,30.5,Morning,Wed,600.5,43.73
J00376,Lathe,D,Composite,185,6,1,6,21.8,Night,Sun,412.1,36.89
J00377,Lathe,E,Steel,223,4,5,1,29.4,Night,Thu,540.1,52.71
J00378,CNC,B,Steel,121,11,4,2,33.5,Morning,Wed,366.4,52.87
J00379,Lathe,B,Steel,212,12,5,10,23.5,Night,Sun,602.5,60.39
J00380,Welding,C,Aluminum,341,6,2,8,30.4,Night,Thu,1073.8,202.46
J00381,Welding,B,Aluminum,195,4,2,7,22.0,Morning,Sun,576.5,110.43
J00382,CNC,B,Aluminum,218,5,3,8,28.8,Night,Sun,557.4,73.17
J00383,CNC,E,Aluminum,248,7,5,6,31.0,Evening,Sat,650.9,81.63
J00384,Welding,E,Aluminum,226,1,2,5,25.4,Morning,Sun,633.8,117.08
J00385,Press,B,Aluminum,23,13,5,7,24.1,Morning,Mon,63.6,11.55
J00386,Welding,C,Steel,109,2,2,8,28.6,Evening,Thu,400.6,77.86
J00387,Press,B,Steel,150,5,2,5,27.3,Morning,Thu,215.4,37.06
J00388,Welding,D,Steel,203,14,3,6,26.6,Morning,Fri,582.2,115.92
J00389,Lathe,D,Plastic,322,15,3,10,27.1,Morning,Fri,475.1,36.57
J00390,Lathe,C,Aluminum,359,5,2,4,33.4,Morning,Fri,710.2,65.33
J00391,Lathe,B,Plastic,238,9,4,6,27.1,Evening,Mon,390.1,32.63
J00392,Assembly,C,Aluminum,377,6,3,10,25.2,Morning,Sat,612.6,36.62
J00393,CNC,B,Steel,288,9,3,5,29.8,Morning,Mon,700.9,94.55
J00394,Assembly,A,Aluminum,323,13,1,9,26.9,Night,Mon,514.8,33.34
J00395,Lathe,B,Plastic,414,5,5,7,26.5,Morning,Fri,675.7,51.46
J00396,Press,A,Plastic,196,9,1,10,27.6,Morning,Fri,176.7,27.49
J00397,Lathe,B,Plastic,81,6,4,1,25.2,Evening,Sun,143.1,11.62
J00398,Lathe,D,Composite,85,4,2,7,27.1,Morning,Sun,199.9,18.17
J00399,Assembly,E,Plastic,439,3,3,10,25.3,Evening,Sun,588.5,32.28
J00400,CNC,D,Aluminum,462,5,4,3,31.5,Morning,Tue,1037.0,137.29
J00401,Assembly,D,Aluminum,429,8,3,3,31.4,Morning,Sun,631.5,37.58
J00402,Welding,B,Aluminum,135,10,5,6,29.4,Morning,Sun,364.9,73.07
J00403,Lathe,E,Aluminum,144,3,3,10,30.4,Morning,Sun,343.8,31.43
J00404,Press,E,Composite,147,1,2,8,28.9,Evening,Thu,240.7,40.56
J00405,Assembly,C,Composite,350,3,2,2,27.2,Night,Sun,566.4,33.91
J00406,Welding,E,Aluminum,289,3,4,3,27.9,Evening,Tue,885.4,171.37
J00407,Welding,C,Aluminum,459,0,2,6,21.4,Night,Sat,1452.0,266.69
J00408,Welding,B,Composite,383,9,5,6,30.9,Morning,Mon,1164.6,221.84
J00409,Welding,B,Plastic,169,9,1,2,24.0,Morning,Tue,342.4,60.06
J00410,CNC,B,Composite,75,0,3,4,26.8,Morning,Thu,219.0,29.49
J00411,CNC,B,Steel,165,3,5,7,24.9,Night,Fri,559.9,80.07
J00412,Lathe,B,Composite,45,12,4,6,24.8,Morning,Sat,128.4,12.39
J00413,Welding,A,Composite,157,1,3,7,30.6,Evening,Thu,522.8,109.87
J00414,Welding,A,Steel,208,13,4,1,34.9,Night,Fri,649.0,136.58
J00415,Welding,C,Aluminum,254,14,3,1,23.4,Morning,Mon,601.8,115.62
J00416,CNC,B,Steel,98,7,1,4,31.7,Night,Wed,280.8,40.15
J00417,Press,D,Aluminum,67,4,1,1,32.6,Evening,Sun,86.4,15.76
J00418,CNC,C,Composite,373,11,4,4,31.1,Morning,Wed,918.8,126.16
J00419,Press,C,Steel,197,8,4,4,33.8,Evening,Fri,305.6,51.19
J00420,Lathe,B,Composite,308,12,4,9,25.1,Morning,Sun,646.1,56.42
J00421,Press,B,Aluminum,107,10,3,6,24.6,Night,Sat,142.0,24.11
J00422,Press,D,Aluminum,276,6,5,4,29.0,Night,Sun,387.0,58.74
J00423,Welding,C,Plastic,318,7,1,9,25.9,Night,Sat,823.4,141.72
J00424,CNC,B,Plastic,224,12,2,9,29.4,Morning,Mon,403.0,47.33
J00425,Press,A,Composite,295,11,1,3,19.7,Morning,Wed,329.1,52.42
J00426,CNC,C,Aluminum,190,15,4,10,27.0,Morning,Sun,439.5,58.67
J00427,Lathe,A,Steel,400,15,5,2,21.3,Morning,Mon,741.6,69.11
J00428,Lathe,D,Steel,227,3,1,7,24.1,Evening,Sat,594.2,56.73
J00429,Press,E,Composite,253,10,3,9,21.7,Night,Tue,349.4,57.53
J00430,Press,D,Steel,483,15,1,4,27.7,Morning,Sat,553.4,90.5
J00431,Lathe,D,Composite,99,4,5,1,24.1,Night,Tue,232.2,22.64
J00432,Press,E,Aluminum,39,8,2,1,29.7,Evening,Fri,59.2,10.39
J00433,Press,A,Aluminum,38,0,3,5,36.0,Morning,Sun,70.9,12.12
J00434,Press,C,Aluminum,195,0,4,10,27.4,Morning,Fri,271.0,42.69
J00435,Welding,A,Aluminum,459,11,2,9,26.8,Evening,Sat,1263.9,244.82
J00436,Welding,D,Plastic,451,12,5,7,26.4,Evening,Mon,958.7,170.05
J00437,Press,B,Plastic,464,12,3,3,25.9,Evening,Sun,404.8,56.24
J00438,Assembly,E,Plastic,131,3,4,3,27.5,Night,Sun,217.9,13.15
J00439,CNC,D,Aluminum,336,14,2,9,28.2,Night,Mon,826.3,98.64
J00440,CNC,A,Aluminum,197,9,1,4,25.7,Morning,Mon,439.4,57.78
J00441,Lathe,E,Plastic,324,11,1,3,32.6,Evening,Tue,457.8,38.54
J00442,Welding,A,Composite,332,9,5,5,24.0,Morning,Tue,1009.5,208.81
J00443,Assembly,B,Plastic,470,1,1,7,30.0,Night,Sun,655.0,35.02
J00444,CNC,A,Plastic,160,7,3,2,30.4,Evening,Sat,303.5,37.37
J00445,Welding,C,Steel,189,12,1,5,24.8,Night,Wed,619.9,135.67
J00446,Assembly,D,Aluminum,428,11,5,8,19.1,Morning,Thu,685.2,39.52
J00447,Press,C,Plastic,500,1,1,5,38.3,Evening,Fri,523.0,69.7
J00448,Press,C,Aluminum,356,5,3,9,29.4,Evening,Thu,459.8,76.57
J00449,Assembly,B,Composite,186,6,4,5,24.3,Evening,Fri,346.6,21.46
J00450,Press,A,Steel,84,13,2,8,21.1,Evening,Fri,127.4,21.92
J00451,CNC,C,Aluminum,390,7,5,3,27.8,Evening,Thu,921.5,123.7
J00452,Lathe,E,Plastic,25,5,3,9,28.7,Night,Mon,63.5,5.74
J00453,Lathe,D,Composite,354,12,5,6,25.2,Morning,Tue,716.0,63.78
J00454,Lathe,B,Aluminum,453,7,4,9,29.6,Evening,Tue,864.8,79.07
J00455,CNC,E,Steel,281,14,3,9,27.6,Morning,Mon,774.2,117.73
J00456,Lathe,E,Steel,339,12,1,8,31.0,Morning,Fri,681.2,67.05
J00457,CNC,E,Plastic,307,12,4,8,20.7,Morning,Fri,541.8,68.76
J00458,Welding,E,Plastic,188,4,1,2,28.5,Morning,Tue,404.8,69.99
J00459,Assembly,B,Steel,229,9,3,10,26.5,Evening,Sun,431.8,29.85
J00460,Press,D,Plastic,153,15,1,4,22.3,Evening,Sat,128.8,20.12
J00461,Press,A,Plastic,39,2,1,9,26.9,Night,Sun,52.7,8.66
J00462,CNC,E,Steel,43,3,1,6,38.0,Night,Tue,154.9,22.98
J00463,Assembly,A,Plastic,35,14,3,2,27.9,Evening,Wed,59.5,3.74
J00464,Press,C,Composite,68,6,1,1,25.7,Morning,Sat,85.0,15.28
J00465,Welding,C,Plastic,113,6,3,1,32.8,Evening,Fri,269.8,45.47
J00466,Press,B,Steel,493,4,1,1,26.4,Evening,Sun,722.2,121.87
J00467,Press,D,Plastic,279,14,5,1,24.9,Morning,Thu,249.9,33.82
J00468,Lathe,C,Plastic,273,14,3,9,31.6,Night,Sun,445.1,35.18
J00469,Lathe,D,Aluminum,91,5,5,7,41.0,Morning,Tue,264.2,23.19
J00470,CNC,E,Composite,31,2,5,2,27.6,Morning,Fri,112.7,17.5
J00471,CNC,B,Plastic,432,1,1,7,26.1,Evening,Fri,946.3,106.74
J00472,Lathe,A,Aluminum,351,15,2,7,38.6,Morning,Thu,679.9,60.98
J00473,CNC,B,Plastic,10,7,4,4,27.7,Night,Mon,51.3,7.36
J00474,Lathe,A,Plastic,327,15,2,7,32.0,Morning,Sat,447.5,36.5
J00475,CNC,E,Composite,122,4,3,7,28.8,Night,Fri,375.8,53.03
J00476,Lathe,B,Aluminum,257,1,2,7,32.5,Morning,Sun,536.1,48.11
J00477,CNC,D,Aluminum,372,12,5,10,22.3,Morning,Tue,847.6,107.46
J00478,Press,A,Aluminum,464,2,1,7,32.1,Morning,Sun,578.1,85.85
J00479,Assembly,C,Composite,434,9,2,1,23.8,Night,Wed,653.5,39.86
J00480,Press,C,Steel,123,12,1,4,26.0,Morning,Wed,157.9,26.54
J00481,Assembly,E,Composite,63,7,2,1,28.0,Morning,Fri,116.2,7.79
J00482,Welding,B,Aluminum,87,15,3,2,29.0,Night,Sat,229.3,43.46
J00483,Assembly,D,Aluminum,349,0,5,10,27.1,Evening,Mon,623.6,37.01
J00484,Lathe,E,Plastic,291,0,4,7,27.6,Morning,Wed,538.6,41.95
J00485,Assembly,B,Plastic,303,6,5,10,30.5,Night,Sun,483.6,25.68
J00486,CNC,C,Aluminum,52,6,1,1,36.4,Evening,Tue,143.3,20.09
J00487,Lathe,B,Aluminum,135,11,1,1,25.5,Evening,Fri,227.3,21.0
J00488,CNC,C,Composite,196,1,2,2,22.5,Morning,Sat,528.6,65.3
J00489,Assembly,A,Plastic,483,0,3,10,24.6,Morning,Sun,731.4,37.56
J00490,CNC,A,Composite,361,8,4,8,28.9,Night,Tue,1043.0,139.81
J00491,Assembly,B,Composite,212,4,5,2,28.6,Evening,Tue,401.9,24.22
J00492,Welding,E,Steel,23,0,5,4,28.6,Morning,Mon,124.9,27.87
J00493,CNC,E,Plastic,494,6,3,10,27.4,Evening,Thu,1071.2,126.13
J00494,Lathe,E,Plastic,284,0,4,1,27.6,Morning,Tue,430.6,32.99
J00495,Press,C,Steel,209,3,4,5,21.3,Night,Wed,370.8,62.24
J00496,CNC,A,Steel,209,12,4,6,28.2,Morning,Tue,526.5,76.24
J00497,CNC,C,Aluminum,170,9,1,4,24.5,Morning,Sun,325.9,43.05
J00498,Assembly,B,Composite,313,3,2,10,31.8,Morning,Thu,610.3,39.39
J00499,Welding,B,Composite,396,6,4,8,20.6,Night,Sat,1408.0,272.44
J00500,Welding,B,Composite,231,4,3,8,28.8,Night,Sat,862.4,170.95
J00501,Welding,C,Steel,452,4,3,3,30.1,Morning,Sun,1417.0,318.0
J00502,Assembly,A,Aluminum,386,10,2,8,30.3,Morning,Fri,543.5,34.42
J00503,Lathe,D,Aluminum,43,8,2,10,28.5,Evening,Sat,101.1,9.4
J00504,Welding,B,Steel,223,8,4,2,33.5,Evening,Fri,756.1,158.18
J00505,CNC,B,Aluminum,316,10,1,9,21.7,Morning,Fri,702.0,92.63
J00506,Assembly,D,Composite,371,11,5,6,25.4,Morning,Fri,618.0,40.13
J00507,Welding,B,Aluminum,144,8,1,10,19.7,Night,Sun,437.1,89.64
J00508,Press,B,Composite,350,8,1,2,29.4,Night,Sat,437.0,73.61
J00509,Press,B,Aluminum,41,9,2,9,32.7,Night,Tue,67.7,11.66
J00510,Lathe,D,Plastic,255,1,5,5,21.7,Night,Fri,492.2,38.11
J00511,Press,B,Aluminum,440,12,1,4,29.8,Evening,Mon,494.5,74.66
J00512,Press,A,Composite,401,1,1,5,25.4,Night,Fri,557.8,88.69
J00513,Press,B,Aluminum,468,11,4,2,33.5,Evening,Tue,494.5,78.24
J00514,Lathe,B,Composite,433,13,4,9,25.8,Morning,Sun,915.0,81.79
J00515,Assembly,C,Aluminum,190,13,2,10,36.2,Evening,Mon,302.1,17.36
J00516,Welding,E,Aluminum,117,9,5,5,24.9,Evening,Wed,351.0,68.28
J00517,Assembly,E,Steel,160,10,5,4,29.6,Night,Fri,324.8,20.37
J00518,CNC,D,Steel,253,5,4,8,24.4,Evening,Sat,772.1,103.32
J00519,Assembly,B,Aluminum,333,4,1,7,32.1,Morning,Sat,551.3,34.32
J00520,Assembly,E,Plastic,405,5,4,2,31.2,Morning,Tue,497.6,26.85
J00521,Welding,B,Composite,70,4,2,3,36.2,Evening,Mon,249.4,52.35
J00522,Assembly,A,Plastic,37,9,4,4,21.7,Morning,Sun,72.2,4.05
J00523,Lathe,A,Composite,183,9,2,1,32.4,Night,Wed,378.5,34.34
J00524,Welding,B,Steel,391,14,3,2,26.4,Evening,Sun,1114.5,241.04
J00525,Lathe,A,Plastic,461,15,4,4,31.2,Evening,Wed,690.8,51.82
J00526,Assembly,D,Plastic,352,5,5,4,27.3,Night,Tue,442.2,24.39
J00527,Lathe,E,Steel,411,13,4,4,27.2,Evening,Fri,837.6,72.59
J00528,Assembly,B,Aluminum,453,15,3,5,26.0,Morning,Wed,605.0,35.92
J00529,Assembly,E,Steel,67,8,4,8,26.3,Morning,Fri,148.8,10.37
J00530,Assembly,C,Steel,275,14,1,1,29.1,Night,Thu,435.6,30.64
J00531,Welding,D,Composite,165,4,5,2,29.3,Evening,Mon,532.1,108.97
J00532,Assembly,C,Aluminum,49,2,1,6,31.4,Evening,Mon,95.8,6.17
J00533,Press,E,Steel,346,12,2,3,26.7,Morning,Mon,434.2,73.31
J00534,Welding,C,Steel,382,5,3,7,21.4,Morning,Tue,1148.4,245.41
J00535,Assembly,D,Aluminum,213,3,5,9,25.9,Morning,Sat,375.5,22.46
J00536,Press,D,Aluminum,108,6,1,1,26.9,Morning,Wed,119.2,18.31
J00537,Welding,D,Steel,220,12,4,4,25.0,Evening,Wed,662.9,128.41
J00538,Press,D,Aluminum,425,10,4,2,28.1,Morning,Sat,490.3,77.95
J00539,Lathe,D,Composite,171,6,4,2,26.4,Evening,Sat,366.0,35.7
J00540,Press,C,Aluminum,167,3,4,9,30.4,Morning,Thu,236.4,36.68
J00541,Welding,E,Aluminum,97,8,1,7,27.6,Morning,Sun,242.5,45.64
J00542,Welding,D,Plastic,472,13,4,10,25.7,Morning,Tue,1000.8,180.4
J00543,CNC,C,Composite,128,1,2,6,34.4,Morning,Sun,362.6,49.14
J00544,Press,C,Aluminum,76,12,4,1,33.1,Evening,Wed,116.0,21.02
J00545,Welding,B,Plastic,143,2,5,10,28.0,Evening,Thu,399.4,68.88
J00546,Welding,A,Steel,300,14,4,9,32.1,Morning,Sat,974.5,204.84
J00547,Assembly,C,Aluminum,364,0,1,2,27.9,Evening,Mon,572.6,36.42
J00548,Lathe,C,Plastic,451,11,5,4,23.7,Night,Thu,719.8,54.03
J00549,Assembly,B,Steel,345,15,5,3,19.7,Morning,Sat,536.1,36.8
J00550,Lathe,B,Composite,84,12,5,2,28.8,Evening,Sun,190.6,17.94
J00551,CNC,D,Plastic,404,5,5,7,28.9,Morning,Fri,805.9,96.3
J00552,CNC,D,Steel,58,3,1,6,30.7,Night,Fri,183.7,27.69
J00553,Lathe,E,Steel,329,9,2,2,26.9,Morning,Sun,680.2,63.26
J00554,Lathe,E,Steel,384,11,5,7,38.5,Morning,Fri,943.6,92.65
J00555,Press,B,Steel,435,14,5,6,32.7,Morning,Sun,572.5,97.33
J00556,Press,A,Composite,188,6,4,3,29.9,Morning,Fri,266.7,46.74
J00557,Press,A,Aluminum,490,4,2,4,29.9,Evening,Wed,633.2,95.35
J00558,Welding,A,Steel,460,14,3,2,29.4,Evening,Thu,1349.5,288.38
J00559,Lathe,E,Steel,239,12,2,2,29.0,Morning,Thu,434.3,40.68
J00560,Lathe,E,Steel,264,11,2,8,19.1,Evening,Sat,639.4,57.45
J00561,CNC,E,Plastic,22,7,3,5,29.6,Night,Sun,69.4,10.22
J00562,CNC,C,Composite,208,15,5,8,28.2,Morning,Fri,506.1,72.3
J00563,CNC,E,Composite,163,9,5,6,26.0,Evening,Sat,436.3,62.43
J00564,Welding,E,Steel,100,7,5,10,29.2,Evening,Mon,357.3,74.02
J00565,Welding,D,Composite,51,6,2,4,31.9,Evening,Fri,162.6,35.4
J00566,Press,A,Plastic,162,5,5,3,24.8,Evening,Thu,176.4,26.87
J00567,Assembly,B,Aluminum,11,11,5,4,26.2,Evening,Sun,57.1,3.69
J00568,CNC,E,Composite,268,13,3,8,32.2,Night,Mon,715.7,90.94
J00569,Lathe,E,Steel,44,7,4,4,23.1,Morning,Tue,131.4,13.29
J00570,Press,A,Plastic,308,4,3,10,24.5,Evening,Thu,344.2,51.56
J00571,Welding,A,Aluminum,11,8,4,4,30.6,Morning,Sun,60.4,12.71
J00572,Press,D,Steel,92,0,5,3,32.2,Evening,Tue,182.3,30.92
J00573,Welding,E,Steel,301,3,5,2,33.4,Evening,Thu,1002.7,223.9
J00574,Welding,E,Aluminum,345,11,3,9,29.7,Morning,Mon,849.6,155.92
J00575,Lathe,D,Composite,362,2,2,7,24.4,Evening,Wed,815.0,74.47
J00576,Welding,D,Steel,21,2,5,1,29.3,Morning,Sun,106.8,23.02
J00577,Press,A,Steel,442,0,4,4,26.5,Night,Mon,750.0,120.48
J00578,Lathe,E,Plastic,251,8,1,7,23.6,Morning,Tue,400.6,30.04
J00579,Press,B,Aluminum,438,9,2,10,31.2,Morning,Sat,518.9,84.03
J00580,Welding,D,Steel,245,4,5,9,23.1,Morning,Tue,898.8,185.2
J00581,Press,B,Composite,194,12,1,10,22.2,Evening,Tue,229.3,41.24
J00582,Welding,C,Plastic,454,5,1,2,28.5,Morning,Tue,933.5,153.01
J00583,Assembly,B,Aluminum,392,8,2,5,23.7,Evening,Wed,586.0,33.12
J00584,Press,B,Steel,207,10,4,10,30.8,Night,Fri,324.2,57.74
J00585,Lathe,B,Aluminum,55,11,5,2,23.9,Morning,Thu,128.2,12.17
J00586,CNC,C,Composite,270,10,3,7,29.1,Evening,Wed,703.2,97.44
J00587,Press,C,Composite,176,11,1,1,34.7,Morning,Fri,205.6,35.5
J00588,Lathe,D,Composite,382,4,1,10,25.7,Morning,Thu,934.3,86.37
J00589,Welding,A,Plastic,27,1,5,10,19.9,Morning,Wed,92.5,18.21
J00590,Lathe,B,Composite,81,11,2,1,28.5,Evening,Mon,152.2,14.27
J00591,Lathe,D,Plastic,160,15,2,9,24.4,Evening,Wed,270.8,21.01
J00592,Welding,B,Steel,195,1,3,6,30.8,Night,Wed,753.6,155.96
J00593,Press,A,Plastic,338,3,4,5,29.9,Morning,Sun,357.8,51.03
J00594,Assembly,E,Composite,415,3,3,7,24.2,Night,Wed,807.1,51.78
J00595,Welding,B,Steel,442,15,3,2,26.9,Morning,Tue,1271.9,265.98
J00596,Lathe,A,Aluminum,330,4,3,10,24.5,Evening,Mon,725.7,59.91
J00597,Welding,D,Composite,388,7,2,4,30.4,Night,Sun,1191.4,238.31
J00598,Assembly,A,Steel,356,0,2,8,22.1,Night,Wed,778.4,51.17
J00599,Welding,C,Plastic,36,2,2,7,21.3,Morning,Mon,106.9,20.76
J00600,Welding,B,Steel,463,8,1,3,30.3,Evening,Tue,1382.9,290.86
J00601,Assembly,C,Composite,380,2,4,5,21.7,Evening,Mon,711.1,46.09
J00602,Assembly,A,Composite,25,1,4,10,28.7,Evening,Thu,78.1,5.3
J00603,Welding,A,Composite,86,11,3,2,25.6,Evening,Tue,260.5,51.25
J00604,Lathe,B,Steel,99,4,4,7,23.4,Morning,Thu,249.3,23.78
J00605,Lathe,E,Plastic,442,0,1,5,28.1,Night,Sun,822.4,64.11
J00606,Welding,C,Steel,475,6,1,7,30.5,Evening,Fri,1807.1,392.04
J00607,Assembly,A,Plastic,129,4,2,4,29.5,Morning,Wed,170.4,9.53
J00608,Lathe,E,Steel,89,6,3,10,28.9,Morning,Mon,230.4,22.06
J00609,Press,A,Steel,282,15,1,6,34.3,Night,Thu,383.9,67.63
J00610,Assembly,C,Composite,64,0,5,6,24.3,Evening,Mon,156.9,10.64
J00611,Assembly,B,Steel,208,13,2,8,25.6,Morning,Sat,337.9,22.67
J00612,Welding,B,Composite,356,8,3,4,21.0,Morning,Sun,943.8,190.05
J00613,Lathe,A,Composite,191,9,3,5,27.0,Evening,Thu,391.5,35.95
J00614,Welding,C,Composite,110,4,5,2,28.4,Evening,Wed,359.1,69.73
J00615,Welding,D,Composite,288,10,2,3,19.3,Evening,Sat,797.6,155.24
J00616,Lathe,B,Plastic,200,11,4,3,29.9,Night,Wed,340.9,28.02
J00617,Press,E,Composite,160,12,5,4,27.7,Night,Tue,226.4,38.39
J00618,Assembly,B,Aluminum,250,15,1,2,22.5,Morning,Wed,313.7,20.01
J00619,Lathe,B,Plastic,489,6,4,1,27.1,Evening,Mon,737.5,57.58
J00620,Lathe,C,Composite,388,1,2,8,31.9,Night,Thu,1027.9,93.89
J00621,Assembly,D,Plastic,314,1,2,9,25.6,Night,Mon,496.7,28.59
J00622,Welding,E,Aluminum,475,11,1,7,26.5,Night,Tue,1316.8,249.35
J00623,Welding,B,Aluminum,404,7,3,7,28.4,Night,Thu,1162.7,228.05
J00624,Lathe,A,Composite,381,13,4,9,31.2,Morning,Mon,730.5,65.7
J00625,Press,B,Plastic,264,11,5,1,27.7,Morning,Wed,266.8,36.28
J00626,Lathe,C,Composite,271,10,3,8,28.4,Evening,Sat,619.9,59.0
J00627,Assembly,A,Aluminum,209,4,4,1,26.5,Evening,Sun,343.4,21.23
J00628,Press,A,Plastic,49,15,5,1,33.0,Morning,Sat,80.2,12.56
J00629,Lathe,A,Composite,208,14,5,6,25.4,Evening,Tue,428.1,37.59
J00630,Press,C,Plastic,145,5,5,8,32.5,Evening,Sat,201.3,27.38
J00631,CNC,A,Plastic,473,12,1,1,28.6,Evening,Sat,795.8,99.82
J00632,Lathe,C,Steel,322,14,2,9,31.9,Morning,Thu,693.5,66.9
J00633,Welding,B,Steel,20,13,4,7,24.6,Morning,Mon,90.6,20.38
J00634,Welding,E,Aluminum,342,3,3,7,24.0,Evening,Wed,1005.8,189.87
J00635,Assembly,C,Composite,201,10,4,7,28.3,Evening,Fri,342.2,20.06
J00636,Assembly,E,Plastic,161,11,1,2,36.2,Morning,Mon,163.7,8.68
J00637,Welding,D,Plastic,42,3,2,5,30.0,Evening,Sun,113.6,21.4
J00638,Welding,C,Steel,496,6,3,7,31.6,Evening,Sun,1782.3,342.46
J00639,CNC,D,Plastic,307,11,3,8,32.5,Evening,Mon,597.6,72.11
J00640,Assembly,B,Composite,385,7,5,9,29.4,Night,Wed,700.2,45.49
J00641,Welding,D,Plastic,432,9,4,9,31.3,Morning,Mon,1030.5,180.08
J00642,Welding,C,Aluminum,258,13,5,2,26.7,Morning,Sat,681.4,127.32
J00643,Lathe,D,Aluminum,193,8,4,5,29.3,Evening,Tue,421.8,35.35
J00644,Press,E,Composite,201,7,3,4,28.5,Evening,Sat,276.9,45.26
J00645,Lathe,B,Plastic,296,10,4,2,28.0,Evening,Mon,436.7,33.47
J00646,Assembly,C,Plastic,122,11,4,1,28.6,Morning,Tue,157.6,9.21
J00647,Lathe,E,Composite,324,0,4,7,26.9,Morning,Sat,716.1,65.37
